"","game_id","season","type","date","time","home","win","overtimes","team","pts","players","opp","opp_pts","opp_players"
"4892","201704040IND",1617,"Regular","2017-04-04","7:00p",1,1,"","Indiana Pacers",108,13,"Toronto Raptors",90,12
"4893","201704060IND",1617,"Regular","2017-04-06","7:00p",1,1,"","Indiana Pacers",104,11,"Milwaukee Bucks",89,13
"4894","201704080ORL",1617,"Regular","2017-04-08","6:00p",0,1,"","Indiana Pacers",127,12,"Orlando Magic",112,12
"4895","201704100PHI",1617,"Regular","2017-04-10","7:00p",0,1,"","Indiana Pacers",120,12,"Philadelphia 76ers",111,13
"4896","201704120IND",1617,"Regular","2017-04-12","8:00p",1,1,"","Indiana Pacers",104,10,"Atlanta Hawks",86,10
"4897","201704150CLE",1617,"Playoff","2017-04-15","3:00p",0,0,"","Indiana Pacers",108,10,"Cleveland Cavaliers",109,9
"4898","201704170CLE",1617,"Playoff","2017-04-17","7:00p",0,0,"","Indiana Pacers",111,10,"Cleveland Cavaliers",117,10
"4899","201704200IND",1617,"Playoff","2017-04-20","7:00p",1,0,"","Indiana Pacers",114,9,"Cleveland Cavaliers",119,11
"4900","201704230IND",1617,"Playoff","2017-04-23","1:00p",1,0,"","Indiana Pacers",102,10,"Cleveland Cavaliers",106,9
"4901","201710180IND",1718,"Regular","2017-10-18","7:00p",1,1,"","Indiana Pacers",140,10,"Brooklyn Nets",131,10
"4902","201710200IND",1718,"Regular","2017-10-20","7:00p",1,0,"","Indiana Pacers",96,13,"Portland Trail Blazers",114,12
"4903","201710210MIA",1718,"Regular","2017-10-21","8:00p",0,0,"","Indiana Pacers",108,10,"Miami Heat",112,9
"4904","201710240MIN",1718,"Regular","2017-10-24","8:00p",0,1,"","Indiana Pacers",130,13,"Minnesota Timberwolves",107,13
"4905","201710250OKC",1718,"Regular","2017-10-25","8:00p",0,0,"","Indiana Pacers",96,13,"Oklahoma City Thunder",114,11
"4906","201710290IND",1718,"Regular","2017-10-29","4:30p",1,1,"","Indiana Pacers",97,10,"San Antonio Spurs",94,11
"4907","201710310IND",1718,"Regular","2017-10-31","7:00p",1,1,"","Indiana Pacers",101,13,"Sacramento Kings",83,12
"4908","201711010CLE",1718,"Regular","2017-11-01","7:00p",0,1,"","Indiana Pacers",124,10,"Cleveland Cavaliers",107,13
"4909","201711030PHI",1718,"Regular","2017-11-03","7:00p",0,0,"","Indiana Pacers",110,10,"Philadelphia 76ers",121,10
"4910","201711050NYK",1718,"Regular","2017-11-05","7:30p",0,0,"","Indiana Pacers",101,9,"New York Knicks",108,10
"4911","201711070IND",1718,"Regular","2017-11-07","7:00p",1,0,"","Indiana Pacers",112,11,"New Orleans Pelicans",117,9
"4912","201711080DET",1718,"Regular","2017-11-08","7:00p",0,0,"","Indiana Pacers",97,9,"Detroit Pistons",114,11
"4913","201711100CHI",1718,"Regular","2017-11-10","8:00p",0,1,"","Indiana Pacers",105,13,"Chicago Bulls",87,11
"4914","201711120IND",1718,"Regular","2017-11-12","6:00p",1,0,"","Indiana Pacers",95,12,"Houston Rockets",118,12
"4915","201711150MEM",1718,"Regular","2017-11-15","8:00p",0,1,"","Indiana Pacers",116,9,"Memphis Grizzlies",113,10
"4916","201711170IND",1718,"Regular","2017-11-17","7:00p",1,1,"","Indiana Pacers",107,9,"Detroit Pistons",100,10
"4917","201711190MIA",1718,"Regular","2017-11-19","5:00p",0,1,"","Indiana Pacers",120,12,"Miami Heat",95,13
"4918","201711200ORL",1718,"Regular","2017-11-20","7:00p",0,1,"","Indiana Pacers",105,8,"Orlando Magic",97,10
"4919","201711240IND",1718,"Regular","2017-11-24","8:00p",1,1,"","Indiana Pacers",107,9,"Toronto Raptors",104,11
"4920","201711250IND",1718,"Regular","2017-11-25","8:00p",1,0,"","Indiana Pacers",98,9,"Boston Celtics",108,10
"4921","201711270IND",1718,"Regular","2017-11-27","7:00p",1,1,"","Indiana Pacers",121,8,"Orlando Magic",109,9
"4922","201711290HOU",1718,"Regular","2017-11-29","8:00p",0,0,"","Indiana Pacers",97,11,"Houston Rockets",118,12
"4923","201712010TOR",1718,"Regular","2017-12-01","7:30p",0,0,"","Indiana Pacers",115,9,"Toronto Raptors",120,10
"4924","201712040IND",1718,"Regular","2017-12-04","7:00p",1,1,"","Indiana Pacers",115,11,"New York Knicks",97,13
"4925","201712060IND",1718,"Regular","2017-12-06","7:00p",1,1,"","Indiana Pacers",98,10,"Chicago Bulls",96,9
"4926","201712080IND",1718,"Regular","2017-12-08","7:00p",1,1,"","Indiana Pacers",106,10,"Cleveland Cavaliers",102,10
"4927","201712100IND",1718,"Regular","2017-12-10","5:00p",1,1,"OT","Indiana Pacers",126,9,"Denver Nuggets",116,9
"4928","201712130IND",1718,"Regular","2017-12-13","7:00p",1,0,"","Indiana Pacers",95,9,"Oklahoma City Thunder",100,10
"4929","201712150IND",1718,"Regular","2017-12-15","7:00p",1,0,"","Indiana Pacers",98,9,"Detroit Pistons",104,10
"4930","201712170BRK",1718,"Regular","2017-12-17","6:00p",0,1,"","Indiana Pacers",109,9,"Brooklyn Nets",97,10
"4931","201712180IND",1718,"Regular","2017-12-18","7:00p",1,0,"","Indiana Pacers",111,10,"Boston Celtics",112,10
"4932","201712200ATL",1718,"Regular","2017-12-20","7:30p",0,1,"","Indiana Pacers",105,11,"Atlanta Hawks",95,11
"4933","201712230IND",1718,"Regular","2017-12-23","7:00p",1,1,"OT","Indiana Pacers",123,10,"Brooklyn Nets",119,10
"4934","201712260DET",1718,"Regular","2017-12-26","7:00p",0,0,"","Indiana Pacers",83,13,"Detroit Pistons",107,13
"4935","201712270IND",1718,"Regular","2017-12-27","7:00p",1,0,"","Indiana Pacers",94,9,"Dallas Mavericks",98,10
"4936","201712290CHI",1718,"Regular","2017-12-29","8:00p",0,0,"","Indiana Pacers",107,9,"Chicago Bulls",119,10
"4937","201712310IND",1718,"Regular","2017-12-31","5:00p",1,0,"","Indiana Pacers",90,13,"Minnesota Timberwolves",107,12
"4938","201801030MIL",1718,"Regular","2018-01-03","8:00p",0,0,"","Indiana Pacers",101,11,"Milwaukee Bucks",122,11
"4939","201801060IND",1718,"Regular","2018-01-06","7:00p",1,1,"","Indiana Pacers",125,11,"Chicago Bulls",86,11
"4940","201801080IND",1718,"Regular","2018-01-08","7:00p",1,1,"","Indiana Pacers",109,10,"Milwaukee Bucks",96,11
"4941","201801100IND",1718,"Regular","2018-01-10","7:00p",1,0,"","Indiana Pacers",106,10,"Miami Heat",114,10
"4942","201801120IND",1718,"Regular","2018-01-12","7:00p",1,1,"","Indiana Pacers",97,9,"Cleveland Cavaliers",95,11
"4943","201801140PHO",1718,"Regular","2018-01-14","8:00p",0,1,"","Indiana Pacers",120,12,"Phoenix Suns",97,13
"4944","201801150UTA",1718,"Regular","2018-01-15","9:00p",0,1,"","Indiana Pacers",109,12,"Utah Jazz",94,12
"4945","201801180POR",1718,"Regular","2018-01-18","10:00p",0,0,"","Indiana Pacers",86,12,"Portland Trail Blazers",100,9
"4946","201801190LAL",1718,"Regular","2018-01-19","10:30p",0,0,"","Indiana Pacers",86,11,"Los Angeles Lakers",99,9
"4947","201801210SAS",1718,"Regular","2018-01-21","7:00p",0,1,"","Indiana Pacers",94,10,"San Antonio Spurs",86,11
"4948","201801240IND",1718,"Regular","2018-01-24","7:00p",1,1,"","Indiana Pacers",116,11,"Phoenix Suns",101,11
"4949","201801260CLE",1718,"Regular","2018-01-26","7:30p",0,0,"","Indiana Pacers",108,10,"Cleveland Cavaliers",115,11
"4950","201801270IND",1718,"Regular","2018-01-27","7:00p",1,1,"","Indiana Pacers",114,10,"Orlando Magic",112,11
"4951","201801290IND",1718,"Regular","2018-01-29","7:00p",1,1,"","Indiana Pacers",105,10,"Charlotte Hornets",96,10
"4952","201801310IND",1718,"Regular","2018-01-31","7:00p",1,1,"","Indiana Pacers",105,10,"Memphis Grizzlies",101,9
"4953","201802020CHO",1718,"Regular","2018-02-02","7:00p",0,0,"","Indiana Pacers",126,11,"Charlotte Hornets",133,9
"4954","201802030IND",1718,"Regular","2018-02-03","7:00p",1,1,"","Indiana Pacers",100,10,"Philadelphia 76ers",92,10
"4955","201802050IND",1718,"Regular","2018-02-05","7:00p",1,0,"","Indiana Pacers",102,9,"Washington Wizards",111,10
"4956","201802090BOS",1718,"Regular","2018-02-09","7:30p",0,1,"","Indiana Pacers",97,10,"Boston Celtics",91,11
"4957","201802110IND",1718,"Regular","2018-02-11","5:00p",1,1,"","Indiana Pacers",121,10,"New York Knicks",113,12
"4958","201802140BRK",1718,"Regular","2018-02-14","7:30p",0,1,"","Indiana Pacers",108,9,"Brooklyn Nets",103,9
"4959","201802230IND",1718,"Regular","2018-02-23","7:00p",1,1,"","Indiana Pacers",116,12,"Atlanta Hawks",93,11
"4960","201802260DAL",1718,"Regular","2018-02-26","8:30p",0,0,"","Indiana Pacers",103,9,"Dallas Mavericks",109,10
"4961","201802280ATL",1718,"Regular","2018-02-28","7:30p",0,0,"","Indiana Pacers",102,9,"Atlanta Hawks",107,11
"4962","201803020MIL",1718,"Regular","2018-03-02","8:00p",0,1,"","Indiana Pacers",103,10,"Milwaukee Bucks",96,10
"4963","201803040WAS",1718,"Regular","2018-03-04","6:00p",0,1,"","Indiana Pacers",98,10,"Washington Wizards",95,10
"4964","201803050IND",1718,"Regular","2018-03-05","7:00p",1,1,"","Indiana Pacers",92,10,"Milwaukee Bucks",89,11
"4965","201803070IND",1718,"Regular","2018-03-07","7:00p",1,0,"","Indiana Pacers",84,12,"Utah Jazz",104,11
"4966","201803090IND",1718,"Regular","2018-03-09","7:00p",1,1,"","Indiana Pacers",112,12,"Atlanta Hawks",87,12
"4967","201803110BOS",1718,"Regular","2018-03-11","7:30p",0,1,"","Indiana Pacers",99,10,"Boston Celtics",97,12
"4968","201803130PHI",1718,"Regular","2018-03-13","7:00p",0,1,"","Indiana Pacers",101,11,"Philadelphia 76ers",98,9
"4969","201803150IND",1718,"Regular","2018-03-15","7:00p",1,0,"","Indiana Pacers",99,10,"Toronto Raptors",106,10
"4970","201803170WAS",1718,"Regular","2018-03-17","7:00p",0,0,"","Indiana Pacers",102,12,"Washington Wizards",109,10
"4971","201803190IND",1718,"Regular","2018-03-19","7:00p",1,1,"","Indiana Pacers",110,9,"Los Angeles Lakers",100,10
"4972","201803210NOP",1718,"Regular","2018-03-21","8:00p",0,0,"","Indiana Pacers",92,10,"New Orleans Pelicans",96,11
"4973","201803230IND",1718,"Regular","2018-03-23","7:00p",1,1,"","Indiana Pacers",109,9,"Los Angeles Clippers",104,10
"4974","201803250IND",1718,"Regular","2018-03-25","5:00p",1,1,"OT","Indiana Pacers",113,9,"Miami Heat",107,9
"4975","201803270GSW",1718,"Regular","2018-03-27","10:30p",0,1,"","Indiana Pacers",92,10,"Golden State Warriors",81,11
"4976","201803290SAC",1718,"Regular","2018-03-29","10:00p",0,1,"","Indiana Pacers",106,10,"Sacramento Kings",103,10
"4977","201804010LAC",1718,"Regular","2018-04-01","3:30p",0,1,"","Indiana Pacers",111,10,"Los Angeles Clippers",104,9
"4978","201804030DEN",1718,"Regular","2018-04-03","9:00p",0,0,"","Indiana Pacers",104,10,"Denver Nuggets",107,9
"4979","201804050IND",1718,"Regular","2018-04-05","7:00p",1,1,"","Indiana Pacers",126,12,"Golden State Warriors",106,12
"4980","201804060TOR",1718,"Regular","2018-04-06","7:30p",0,0,"","Indiana Pacers",73,13,"Toronto Raptors",92,12
"4981","201804080CHO",1718,"Regular","2018-04-08","1:00p",0,1,"","Indiana Pacers",123,10,"Charlotte Hornets",117,12
"4982","201804100IND",1718,"Regular","2018-04-10","7:00p",1,0,"","Indiana Pacers",93,13,"Charlotte Hornets",119,11
"4983","201804150CLE",1718,"Playoff","2018-04-15","3:30p",0,1,"","Indiana Pacers",98,9,"Cleveland Cavaliers",80,12
"4984","201804180CLE",1718,"Playoff","2018-04-18","7:00p",0,0,"","Indiana Pacers",97,10,"Cleveland Cavaliers",100,10
"4985","201804200IND",1718,"Playoff","2018-04-20","7:00p",1,1,"","Indiana Pacers",92,9,"Cleveland Cavaliers",90,10
"4986","201804220IND",1718,"Playoff","2018-04-22","8:30p",1,0,"","Indiana Pacers",100,9,"Cleveland Cavaliers",104,10
"4987","201804250CLE",1718,"Playoff","2018-04-25","7:00p",0,0,"","Indiana Pacers",95,9,"Cleveland Cavaliers",98,9
"4988","201804270IND",1718,"Playoff","2018-04-27","8:00p",1,1,"","Indiana Pacers",121,12,"Cleveland Cavaliers",87,12
"4989","201804290CLE",1718,"Playoff","2018-04-29","1:00p",0,0,"","Indiana Pacers",101,9,"Cleveland Cavaliers",105,10
"4990","201810170IND",1819,"Regular","2018-10-17","7:00p",1,1,"","Indiana Pacers",111,13,"Memphis Grizzlies",83,11
"4991","201810190MIL",1819,"Regular","2018-10-19","8:30p",0,0,"","Indiana Pacers",101,13,"Milwaukee Bucks",118,13
"4992","201810200IND",1819,"Regular","2018-10-20","7:00p",1,1,"","Indiana Pacers",132,13,"Brooklyn Nets",112,12
"4993","201810220MIN",1819,"Regular","2018-10-22","8:00p",0,0,"","Indiana Pacers",91,10,"Minnesota Timberwolves",101,10
"4994","201810240SAS",1819,"Regular","2018-10-24","8:30p",0,1,"","Indiana Pacers",116,13,"San Antonio Spurs",96,13
"4995","201810270CLE",1819,"Regular","2018-10-27","7:30p",0,1,"","Indiana Pacers",119,12,"Cleveland Cavaliers",107,12
"4996","201810290IND",1819,"Regular","2018-10-29","7:00p",1,0,"","Indiana Pacers",93,10,"Portland Trail Blazers",103,11
"4997","201810310NYK",1819,"Regular","2018-10-31","8:00p",0,1,"","Indiana Pacers",107,10,"New York Knicks",101,10
"4998","201811020CHI",1819,"Regular","2018-11-02","8:00p",0,1,"","Indiana Pacers",107,10,"Chicago Bulls",105,10
"4999","201811030IND",1819,"Regular","2018-11-03","7:00p",1,1,"","Indiana Pacers",102,10,"Boston Celtics",101,9
"5000","201811050IND",1819,"Regular","2018-11-05","7:00p",1,0,"","Indiana Pacers",94,10,"Houston Rockets",98,9
"5001","201811070IND",1819,"Regular","2018-11-07","8:00p",1,0,"","Indiana Pacers",94,10,"Philadelphia 76ers",100,9
"5002","201811090MIA",1819,"Regular","2018-11-09","8:00p",0,1,"","Indiana Pacers",110,10,"Miami Heat",102,11
"5003","201811110HOU",1819,"Regular","2018-11-11","7:00p",0,0,"","Indiana Pacers",103,10,"Houston Rockets",115,9
"5004","201811160IND",1819,"Regular","2018-11-16","7:00p",1,1,"","Indiana Pacers",99,9,"Miami Heat",91,9
"5005","201811170IND",1819,"Regular","2018-11-17","7:00p",1,1,"","Indiana Pacers",97,12,"Atlanta Hawks",89,12
"5006","201811190IND",1819,"Regular","2018-11-19","7:00p",1,1,"","Indiana Pacers",121,12,"Utah Jazz",94,13
"5007","201811210CHO",1819,"Regular","2018-11-21","7:00p",0,0,"","Indiana Pacers",109,12,"Charlotte Hornets",127,11
"5008","201811230IND",1819,"Regular","2018-11-23","8:00p",1,0,"","Indiana Pacers",100,12,"San Antonio Spurs",111,12
"5009","201811260UTA",1819,"Regular","2018-11-26","9:00p",0,1,"","Indiana Pacers",121,13,"Utah Jazz",88,13
"5010","201811270PHO",1819,"Regular","2018-11-27","9:00p",0,1,"","Indiana Pacers",109,10,"Phoenix Suns",104,9
"5011","201811290LAL",1819,"Regular","2018-11-29","10:30p",0,0,"","Indiana Pacers",96,9,"Los Angeles Lakers",104,10
"5012","201812010SAC",1819,"Regular","2018-12-01","10:00p",0,0,"","Indiana Pacers",110,9,"Sacramento Kings",111,9
"5013","201812040IND",1819,"Regular","2018-12-04","7:00p",1,1,"","Indiana Pacers",96,9,"Chicago Bulls",90,9
"5014","201812070ORL",1819,"Regular","2018-12-07","7:00p",0,1,"","Indiana Pacers",112,12,"Orlando Magic",90,13
"5015","201812080IND",1819,"Regular","2018-12-08","7:00p",1,1,"","Indiana Pacers",107,10,"Sacramento Kings",97,13
"5016","201812100IND",1819,"Regular","2018-12-10","7:00p",1,1,"","Indiana Pacers",109,9,"Washington Wizards",101,10
"5017","201812120IND",1819,"Regular","2018-12-12","7:00p",1,1,"","Indiana Pacers",113,9,"Milwaukee Bucks",97,10
"5018","201812140PHI",1819,"Regular","2018-12-14","7:30p",0,1,"","Indiana Pacers",113,10,"Philadelphia 76ers",101,10
"5019","201812160IND",1819,"Regular","2018-12-16","5:00p",1,1,"","Indiana Pacers",110,9,"New York Knicks",99,10
"5020","201812180IND",1819,"Regular","2018-12-18","7:00p",1,0,"","Indiana Pacers",91,9,"Cleveland Cavaliers",92,11
"5021","201812190TOR",1819,"Regular","2018-12-19","7:30p",0,0,"","Indiana Pacers",96,9,"Toronto Raptors",99,12
"5022","201812210BRK",1819,"Regular","2018-12-21","7:30p",0,1,"","Indiana Pacers",114,10,"Brooklyn Nets",106,10
"5023","201812230IND",1819,"Regular","2018-12-23","5:00p",1,1,"","Indiana Pacers",105,11,"Washington Wizards",89,13
"5024","201812260ATL",1819,"Regular","2018-12-26","7:30p",0,1,"","Indiana Pacers",129,9,"Atlanta Hawks",121,11
"5025","201812280IND",1819,"Regular","2018-12-28","7:00p",1,1,"","Indiana Pacers",125,13,"Detroit Pistons",88,12
"5026","201812310IND",1819,"Regular","2018-12-31","3:00p",1,1,"","Indiana Pacers",116,9,"Atlanta Hawks",108,12
"5027","201901040CHI",1819,"Regular","2019-01-04","8:00p",0,1,"OT","Indiana Pacers",119,9,"Chicago Bulls",116,9
"5028","201901060TOR",1819,"Regular","2019-01-06","7:30p",0,0,"","Indiana Pacers",105,11,"Toronto Raptors",121,11
"5029","201901080CLE",1819,"Regular","2019-01-08","7:00p",0,1,"","Indiana Pacers",123,10,"Cleveland Cavaliers",115,11
"5030","201901090BOS",1819,"Regular","2019-01-09","7:00p",0,0,"","Indiana Pacers",108,13,"Boston Celtics",135,13
"5031","201901110NYK",1819,"Regular","2019-01-11","7:30p",0,1,"","Indiana Pacers",121,13,"New York Knicks",106,10
"5032","201901150IND",1819,"Regular","2019-01-15","7:00p",1,1,"","Indiana Pacers",131,13,"Phoenix Suns",97,12
"5033","201901170IND",1819,"Regular","2019-01-17","7:00p",1,0,"","Indiana Pacers",96,12,"Philadelphia 76ers",120,10
"5034","201901190IND",1819,"Regular","2019-01-19","7:00p",1,1,"","Indiana Pacers",111,13,"Dallas Mavericks",99,13
"5035","201901200IND",1819,"Regular","2019-01-20","6:00p",1,1,"","Indiana Pacers",120,13,"Charlotte Hornets",95,12
"5036","201901230IND",1819,"Regular","2019-01-23","7:00p",1,1,"","Indiana Pacers",110,10,"Toronto Raptors",106,11
"5037","201901260MEM",1819,"Regular","2019-01-26","8:00p",0,0,"","Indiana Pacers",103,11,"Memphis Grizzlies",106,10
"5038","201901280IND",1819,"Regular","2019-01-28","7:00p",1,0,"","Indiana Pacers",100,13,"Golden State Warriors",132,12
"5039","201901300WAS",1819,"Regular","2019-01-30","8:00p",0,0,"","Indiana Pacers",89,12,"Washington Wizards",107,12
"5040","201901310ORL",1819,"Regular","2019-01-31","7:00p",0,0,"","Indiana Pacers",100,10,"Orlando Magic",107,9
"5041","201902020MIA",1819,"Regular","2019-02-02","7:30p",0,1,"","Indiana Pacers",95,10,"Miami Heat",88,9
"5042","201902040NOP",1819,"Regular","2019-02-04","8:00p",0,1,"","Indiana Pacers",109,10,"New Orleans Pelicans",107,11
"5043","201902050IND",1819,"Regular","2019-02-05","7:00p",1,1,"","Indiana Pacers",136,12,"Los Angeles Lakers",94,13
"5044","201902070IND",1819,"Regular","2019-02-07","7:00p",1,1,"","Indiana Pacers",116,11,"Los Angeles Clippers",92,11
"5045","201902090IND",1819,"Regular","2019-02-09","7:00p",1,1,"","Indiana Pacers",105,11,"Cleveland Cavaliers",90,11
"5046","201902110IND",1819,"Regular","2019-02-11","7:00p",1,1,"","Indiana Pacers",99,11,"Charlotte Hornets",90,11
"5047","201902130IND",1819,"Regular","2019-02-13","7:00p",1,0,"","Indiana Pacers",97,10,"Milwaukee Bucks",106,10
"5048","201902220IND",1819,"Regular","2019-02-22","7:00p",1,1,"","Indiana Pacers",126,10,"New Orleans Pelicans",111,10
"5049","201902230WAS",1819,"Regular","2019-02-23","7:00p",0,1,"","Indiana Pacers",119,10,"Washington Wizards",112,10
"5050","201902250DET",1819,"Regular","2019-02-25","7:00p",0,0,"","Indiana Pacers",109,10,"Detroit Pistons",113,10
"5051","201902270DAL",1819,"Regular","2019-02-27","8:30p",0,0,"","Indiana Pacers",101,11,"Dallas Mavericks",110,9
"5052","201902280IND",1819,"Regular","2019-02-28","7:00p",1,1,"","Indiana Pacers",122,11,"Minnesota Timberwolves",115,10
"5053","201903020IND",1819,"Regular","2019-03-02","7:00p",1,0,"","Indiana Pacers",112,10,"Orlando Magic",117,10
"5054","201903050IND",1819,"Regular","2019-03-05","7:00p",1,1,"","Indiana Pacers",105,11,"Chicago Bulls",96,11
"5055","201903070MIL",1819,"Regular","2019-03-07","8:00p",0,0,"","Indiana Pacers",98,12,"Milwaukee Bucks",117,12
"5056","201903100PHI",1819,"Regular","2019-03-10","3:30p",0,0,"","Indiana Pacers",89,13,"Philadelphia 76ers",106,12
"5057","201903120IND",1819,"Regular","2019-03-12","7:00p",1,1,"","Indiana Pacers",103,10,"New York Knicks",98,10
"5058","201903140IND",1819,"Regular","2019-03-14","7:00p",1,1,"","Indiana Pacers",108,9,"Oklahoma City Thunder",106,9
"5059","201903160DEN",1819,"Regular","2019-03-16","9:00p",0,0,"","Indiana Pacers",100,9,"Denver Nuggets",102,11
"5060","201903180POR",1819,"Regular","2019-03-18","10:30p",0,0,"","Indiana Pacers",98,10,"Portland Trail Blazers",106,10
"5061","201903190LAC",1819,"Regular","2019-03-19","10:30p",0,0,"","Indiana Pacers",109,9,"Los Angeles Clippers",115,11
"5062","201903210GSW",1819,"Regular","2019-03-21","10:30p",0,0,"","Indiana Pacers",89,11,"Golden State Warriors",112,13
"5063","201903240IND",1819,"Regular","2019-03-24","5:00p",1,1,"","Indiana Pacers",124,13,"Denver Nuggets",88,12
"5064","201903270OKC",1819,"Regular","2019-03-27","8:00p",0,0,"","Indiana Pacers",99,9,"Oklahoma City Thunder",107,9
"5065","201903290BOS",1819,"Regular","2019-03-29","7:00p",0,0,"","Indiana Pacers",112,10,"Boston Celtics",114,9
"5066","201903300IND",1819,"Regular","2019-03-30","7:00p",1,0,"","Indiana Pacers",116,10,"Orlando Magic",121,9
"5067","201904010IND",1819,"Regular","2019-04-01","7:00p",1,1,"","Indiana Pacers",111,9,"Detroit Pistons",102,10
"5068","201904030DET",1819,"Regular","2019-04-03","7:00p",0,1,"","Indiana Pacers",108,9,"Detroit Pistons",89,10
